visible_world,position,can_shoot,holding_flag,action,direction
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",True,,move,right
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",True,,move,right
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",True,,move,down
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",True,,shoot,right
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",False,,move,down
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",False,,move,down
"[['/', '/', '/', '/', '#', '/', '/', '/', '/'], ['x', '#', '/', '/', 'x', '#', '/', '/', '/'], ['/', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '/', '/', '/'], ['/', '/', '/', '#', 'b', '#', '/', '/', '/'], ['/', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '#', 'x', '/', '/', '/', '/', '/', '/'], ['/', 'x', '#', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', '/', '/']]","(21, 16)",False,,move,up
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'x', '/'], ['x', '/', '/', '#', 'x', '#', 'x', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",True,,shoot,left
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'x', '/'], ['x', '/', '/', '#', 'x', '#', 'x', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['.', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",False,,move,right
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'x', '/'], ['x', '/', '/', '#', 'x', '#', 'x', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",False,,move,right
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'r', '/'], ['x', '/', '/', '#', 'x', '#', 'x', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '#', '/', '/', '/'], ['/', '/', '/', '#', '#', 'x', '/', '/', 'r'], ['/', '/', '/', '#', 'x', '#', 'x', 'x', '/'], ['/', '/', '/', '#', 'b', 'x', '#', '/', '/'], ['/', '/', '/', 'x', 'x', '#', '#', '/', '/'], ['/', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', 'x', '/', '/', '#', '/', '/', '/', '/'], ['x', '/', '/', 'x', '/', 'x', '/', '/', '/']]","(21, 14)",True,,move,down
"[['/', '/', '/', '/', '/', '#', '/', '/', 'x'], ['/', '/', '/', '/', '#', '/', '/', 'x', '/'], ['x', '/', '/', '#', 'x', '#', 'x', '/', '/'], ['x', 'x', 'x', '#', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['x', '/', '/', 'x', '#', '#', '/', '/', '/'], ['/', '/', '/', 'x', '/', '/', '/', '/', '/'], ['/', '/', '#', '/', '/', '/', '/', '/', '/']]","(21, 15)",True,,move,left
"[['/', '/', '/', '/', '/', '/', '/', 'x', '/'], ['#', '/', '#', '/', '/', '/', 'x', '/', 'r'], ['x', 'x', '#', '/', '/', '/', '#', 'x', '/'], ['x', 'x', 'x', 'x', '#', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '#', '/', '/'], ['x', 'x', 'x', '/', '/', '/', '#', '/', '/'], ['#', 'x', '#', '/', '/', '/', 'x', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', 'x', '/']]","(20, 15)",True,,shoot,right
"[['/', '/', '/', '/', '/', '/', '/', 'x', '/'], ['#', '/', '#', '/', '/', '/', 'x', '/', 'x'], ['x', 'x', '#', '/', '/', '/', '#', 'x', '/'], ['x', 'x', 'x', 'x', '#', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '#', '/', '/'], ['x', 'x', 'x', '/', '/', '/', '#', '/', '/'], ['#', 'x', '#', '/', '/', '/', 'x', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', 'x', '/']]","(20, 15)",False,,move,down
"[['/', '/', '/', '/', '/', '/', '/', 'r', '/'], ['#', '/', '#', '/', '/', '/', 'x', '/', 'x'], ['x', 'x', '#', '/', '/', '/', '#', 'x', '/'], ['x', 'x', 'x', 'x', '#', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '#', '/', '/'], ['x', 'x', 'x', '/', '/', '/', '#', '/', '/'], ['#', 'x', '#', '/', '/', '/', 'x', '/', '/'], ['x', '/', '/', '/', '/', '/', '/', 'x', '/']]","(20, 15)",False,,move,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '#'], ['x', 'x', 'x', 'x', 'b', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', 'x', '/', '/']]","(19, 15)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",True,,shoot,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",False,,move,down
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '#'], ['x', 'x', 'x', 'x', 'b', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', 'x', '/', '/']]","(19, 15)",False,,move,up
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",True,,shoot,left
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",False,,move,left
"[['/', 'x', '/', '/', '/', '/', '/', '/', '/'], ['#', '/', 'x', '/', '/', '/', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '#', '/', '/'], ['#', 'x', 'x', 'x', '#', 'x', '#', '/', '/'], ['/', '#', 'x', 'x', 'b', 'x', '#', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '#', 'x', '#'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '/', '#'], ['x', 'x', '#', 'x', '#', '/', '/', 'x', '/']]","(18, 14)",False,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",False,,move,left
"[['/', 'x', '/', '/', '/', '/', '/', '/', '/'], ['#', '/', 'x', '/', '/', '/', '/', '/', '/'], ['x', 'x', '#', '/', '/', '/', '#', '/', '/'], ['#', 'x', 'x', 'x', '#', 'x', '#', '/', '/'], ['/', '#', 'x', 'x', 'b', 'x', '#', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '#', 'x', '#'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '/', '#'], ['x', 'x', '#', 'x', '#', '/', '/', 'x', '/']]","(18, 14)",True,,move,right
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '/', '/', '#', '#', '#', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', '/'], ['#', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', '/', '/', '#', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/']]","(19, 14)",True,,move,down
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '#'], ['x', 'x', 'x', 'x', 'b', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', 'x', '/', '/']]","(19, 15)",True,,shoot,down
"[['/', '/', '/', '/', '/', '/', '/', '/', '/'], ['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '#', '/', '/', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '#'], ['x', 'x', 'x', 'x', 'b', 'x', 'x', '#', '/'], ['x', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '#', '/', 'x', '/', '/', '/'], ['/', 'x', '/', '/', '/', '/', 'x', '/', '/']]","(19, 15)",False,,move,down
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'r'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",True,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",True,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",True,,shoot,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,down
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,left
"[['x', 'x', '#', 'x', '/', '#', '#', '/', '/'], ['/', 'x', 'x', 'x', '#', 'x', '#', '/', '#'], ['x', '#', 'x', 'x', 'x', 'x', '#', 'x', 'x'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', '#', 'x', '#', 'x', '/', '/', '/'], ['x', '/', 'x', '#', '/', '#', '/', '/', '/'], ['/', '#', '/', '/', '/', '/', '/', '/', '/']]","(18, 16)",True,,shoot,down
"[['x', 'x', '#', 'x', '/', '#', '#', '/', '/'], ['/', 'x', 'x', 'x', '#', 'x', '#', '/', '#'], ['x', '#', 'x', 'x', 'x', 'x', '#', 'x', 'x'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', '#', 'x', '#', 'x', '/', '/', '/'], ['x', '/', 'x', '#', '/', '#', '/', '/', '/'], ['/', '#', '/', '/', '/', '/', '/', '/', '/']]","(18, 16)",False,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,left
"[['x', 'x', '#', 'x', '/', '#', '#', '/', '/'], ['/', 'x', 'x', 'x', '#', 'x', '#', '/', '#'], ['x', '#', 'x', 'x', 'x', 'x', '#', 'x', 'x'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', '#', 'x', '#', 'x', '/', '/', '/'], ['x', '/', 'x', '#', '/', '#', '/', '/', '/'], ['/', '#', '/', '/', '/', '/', '/', '/', '/']]","(18, 16)",False,,move,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",True,,shoot,right
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,down
"[['x', '#', '/', '/', '#', '/', '/', '/', '/'], ['x', 'x', 'x', '#', 'x', '/', '/', '#', 'x'], ['#', 'x', 'x', 'x', 'x', '#', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'x', 'x', '/', '/', '/'], ['x', 'x', 'x', 'x', 'b', '#', '/', '/', '/'], ['x', 'x', 'x', 'x', '#', 'x', '/', '/', '/'], ['x', '#', 'x', '/', '/', '/', 'x', 'x', '/'], ['/', 'x', '#', '/', '/', '/', 'x', 'x', 'x'], ['#', '/', '/', '/', '/', '/', '/', '#', 'x']]","(19, 16)",False,,move,left
"[['x', 'x', '#', 'x', '/', '#', '#', '/', '/'], ['/', 'x', 'x', 'x', '#', 'x', '#', '/', '#'], ['x', '#', 'x', 'x', 'x', 'x', '#', 'x', 'x'], ['x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', '/'], ['x', 'x', 'x', 'x', 'b', 'x', '#', '/', '/'], ['#', 'x', 'x', 'x', 'x', '#', 'x', '#', '/'], ['x', 'x', '#', 'x', '#', 'x', '/', '/', '/'], ['x', '/', 'x', '#', '/', '#', '/', '/', '/'], ['/', '#', '/', '/', '/', '/', '/', '/', '/']]","(18, 16)",False,,move,right
